Name,Difficulty,Distance,Elevation Gain,Route Type,hiking,views,nature trips,walking,birding,wild flowers,forest,wildlife,trail running,dogs on leash,kid friendly,mountain biking,lake,dog friendly,river,horseback riding,no dogs,camping,snowshoeing,backpacking,waterfall,fishing,off road driving,cross country skiing,scenic driving,rock climbing,road biking,wheelchair friendly,skiing,historic site,cave,city walk,paddle sports,hot springs,rails trails,beach
Copper Mountain Ski Resort Trail,HARD,11.9 miles,"2,736 feet",Out & Back,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Windy Ridge,MODERATE,5.3 miles,721 feet,Out & Back,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foothills Trail to Dakota Trail,MODERATE,1.7 miles,177 feet,Out & Back,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York Mountain Trail,HARD,9.3 miles,"2,890 feet",Out & Back,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule Ridge Road,EASY,7.4 miles,889 feet,Point to Point,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Bakerville to Loveland Trail,EASY,9.7 miles,"1,128 feet",Out & Back,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Little Medano Creek Trail to Medano Lake,MODERATE,25.1 miles,"3,543 feet",Out & Back,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall River Reservoir,MODERATE,1.0 miles,144 feet,Loop,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodwin Lakes Trail,MODERATE,8.2 miles,"2,437 feet",Out & Back,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgway Area Trails,MODERATE,4.1 miles,551 feet,Loop,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True Romance Mine,HARD,3.3 miles,387 feet,Out & Back,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Lookout Mountain Trail,MODERATE,2.3 miles,666 feet,Out & Back,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ouzel Falls via Wild Basin Trail,MODERATE,5.3 miles,954 feet,Out & Back,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eagle Cliffs via Mason Creek, Bear Paw, Old Mill and Staunton Ranch Trail Loop",MODERATE,7.8 miles,"1,384 feet",Loop,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hidden Fawn to Mount Muhly Trail Loop ,MODERATE,6.6 miles,"1,102 feet",Loop,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeKoevend Open Space Park,EASY,3.1 miles,121 feet,Out & Back,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulpit Rock Peak Loop,MODERATE,2.4 miles,367 feet,Loop,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Columbine Trail,MODERATE,2.3 miles,666 feet,Loop,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Sanitas via Lion's Lair and Mount Sanitas Trail Loop,MODERATE,5.0 miles,"1,489 feet",Loop,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow Trail from Bear Creek Loop,MODERATE,7.9 miles,"1,456 feet",Loop,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylor Park Reservoir,EASY,3.3 miles,108 feet,Out & Back,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star K Ranch Open Space Loop,EASY,0.8 miles,16 feet,Loop,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanley Canyon Trail to Stanley Reservoir,EASY,4.1 miles,"1,433 feet",Out & Back,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Louis Trail,MODERATE,7.4 miles,"2,253 feet",Out & Back,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajax Peak Via Black Bear Road,MODERATE,5.4 miles,"2,368 feet",Out & Back,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moonstone Trail,MODERATE,4.3 miles,826 feet,Out & Back,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pueblo Reservoir and Greenway Trail,EASY,16.0 miles,784 feet,Out & Back,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Emmaline Lake Trail to Cirque Meadows,MODERATE,7.2 miles,882 feet,Out & Back,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Inlet Trail to Adams Falls and Campsite,MODERATE,4.9 miles,459 feet,Out & Back,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nottingham Lake,EASY,0.9 miles,22 feet,Loop,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Blodgett Peak Open Space Loop,MODERATE,1.3 miles,334 feet,Loop,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High Point Trail,MODERATE,0.0 miles,0 feet,Out & Back,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Loneliest Road (US Highway 50),EASY,1134.1 miles,"16,243 feet",Point to Point,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kannah Creek,HARD,16.2 miles,"4,202 feet",Out & Back,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Centennial Trail,EASY,14.7 miles,"1,076 feet",Out & Back,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle Frisco Trail,HARD,12.0 miles,"2,604 feet",Out & Back,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Owl Perch / Lodge Pole Loop,EASY,1.5 miles,190 feet,Loop,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Blue Trail,MODERATE,22.3 miles,"3,851 feet",Out & Back,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Creek West Side Loop,MODERATE,14.5 miles,"1,643 feet",Loop,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikes Peak National Forest Trail 375/375B,MODERATE,3.9 miles,255 feet,Loop,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broomfield & Louisville Loop Trail,MODERATE,11.7 miles,374 feet,Loop,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Picture Canyon Trail,EASY,5.7 miles,229 feet,Out & Back,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Carbon Junction Loop Trail,MODERATE,16.2 miles,"2,637 feet",Loop,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rooney Valley Trail,MODERATE,4.3 miles,830 feet,Out & Back,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Creek Trail,EASY,10.6 miles,259 feet,Out & Back,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Trelease,MODERATE,5.0 miles,"1,610 feet",Loop,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Writer Vista Park Trail,MODERATE,1.3 miles,29 feet,Out & Back,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boss Lake Trail,MODERATE,4.5 miles,"1,305 feet",Out & Back,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wet Mountains Scenic Drive: Florence to Colorado City,EASY,58.7 miles,"2,814 feet",Point to Point,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mount Richthofen Summit Trail,MODERATE,4.1 miles,"2,637 feet",Loop,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silver Lake Trail,HARD,6.9 miles,"2,716 feet",Out & Back,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grazing Elk Trail,EASY,4.6 miles,475 feet,Loop,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Luis Summit,HARD,11.2 miles,"3,487 feet",Out & Back,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rim Rock Trail,MODERATE,4.1 miles,583 feet,Out & Back,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elk Mountain Trail,MODERATE,3.5 miles,"1,200 feet",Out & Back,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twin Owls and Lumpy Ridge Loop,EASY,1.6 miles,446 feet,Loop,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterton Canyon Short Hike,EASY,6.3 miles,298 feet,Out & Back,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wildflower Path and Upper Meadows Loop,EASY,1.0 miles,118 feet,Loop,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breckenridge Peak Trail,HARD,9.7 miles,"3,690 feet",Out & Back,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fruita Paleo Trail,EASY,0.7 miles,49 feet,Loop,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Buena Vista to Tincup 4x4,MODERATE,32.1 miles,"4,711 feet",Point to Point,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Mesa Top Loop Road,EASY,4.6 miles,337 feet,Loop,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Mount Powell Summit Trail,HARD,9.2 miles,"3,221 feet",Out & Back,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado Trail above Little Molas Lake,MODERATE,5.2 miles,810 feet,Out & Back,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niwot Mountain Summit Route via Left Hand Reservoir Road,MODERATE,5.4 miles,"1,404 feet",Loop,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Valmont Bike Park Trails,MODERATE,2.2 miles,42 feet,Loop,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berkeley Lake Park Loop,EASY,1.1 miles,9 feet,Loop,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Echo Lake to Idaho Springs Reservoir,MODERATE,6.6 miles,885 feet,Out & Back,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Lamborn Trail,MODERATE,7.6 miles,"3,999 feet",Out & Back,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highline/Native Lake Trail,HARD,16.8 miles,"4,379 feet",Loop,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reservoir Ridge Trail to Foothills Trail Loop,MODERATE,2.8 miles,505 feet,Loop,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Fork Clear Creek Trail (1463),EASY,4.1 miles,285 feet,Out & Back,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hine Lake Loop Trail,EASY,1.9 miles,55 feet,Loop,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siena Reservoir Trail,EASY,1.2 miles,39 feet,Loop,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nugget Hill Trail,MODERATE,4.4 miles,"1,637 feet",Out & Back,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smuggler Mountain Road,EASY,2.7 miles,780 feet,Out & Back,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipeline Trail,EASY,1.5 miles,9 feet,Out & Back,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado Trail : Segment 9,HARD,12.7 miles,"2,339 feet",Point to Point,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trappers Lake Trail,MODERATE,5.5 miles,636 feet,Loop,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottonwood Pass Road,EASY,14.6 miles,"3,067 feet",Point to Point,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Pond to Werley Ranch Loop Trail,MODERATE,7.4 miles,"1,522 feet",Loop,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Plum Creek Meadows Loop Trail,EASY,2.8 miles,183 feet,Loop,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Colorado Trail : Segment 12,HARD,16.9 miles,"4,570 feet",Point to Point,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hornbeck Wildlife Loop ,EASY,3.6 miles,501 feet,Loop,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alpine Gulch Trail,MODERATE,9.3 miles,"3,018 feet",Out & Back,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baker Gulch to Parika Lake,MODERATE,10.8 miles,"2,683 feet",Out & Back,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westridge Trail Via Timber Trail,MODERATE,10.2 miles,"2,125 feet",Out & Back,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron Chest Mine,HARD,5.2 miles,"1,856 feet",Out & Back,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Powder Pass Summit,MODERATE,3.4 miles,"1,000 feet",Out & Back,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey Flats Loop Trail,MODERATE,10.3 miles,"1,377 feet",Loop,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hermosa Creek Trail from Hermosa,EASY,18.2 miles,"3,339 feet",Point to Point,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Janet's Cabin Trail,HARD,9.9 miles,"2,011 feet",Out & Back,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Homestead Trail ,EASY,6.4 miles,649 feet,Out & Back,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee Lateral Ditch Trail,EASY,4.9 miles,52 feet,Out & Back,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Osprey Viewpoint,EASY,1.0 miles,49 feet,Out & Back,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ridge Route,MODERATE,2.5 miles,629 feet,Out & Back,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Mountain Lake Loop,HARD,11.8 miles,"2,568 feet",Loop,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ella Vita, Hogsback, and Slime Gulch Loop",MODERATE,3.3 miles,931 feet,Loop,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elk Falls Pond,MODERATE,7.7 miles,"1,246 feet",Out & Back,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado Trail: Mount Elbert Trailhead to Twin Lakes,MODERATE,8.7 miles,"1,049 feet",Point to Point,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neversink Trail,EASY,1.3 miles,9 feet,Out & Back,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
First Fork Trail,MODERATE,3.2 miles,718 feet,Out & Back,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Spearhead via Glacier Gorge Trail,HARD,12.5 miles,"3,464 feet",Out & Back,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ormes Peak East Face,EASY,0.5 miles,459 feet,Out & Back,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willow Creek Falls via South Willow Creek,MODERATE,6.3 miles,"1,062 feet",Out & Back,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salt Creek Trail (#618),EASY,25.0 miles,"5,114 feet",Out & Back,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheep Creek Trail,MODERATE,18.3 miles,"2,644 feet",Loop,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Mesa Scenic Byway,EASY,61.4 miles,"6,351 feet",Point to Point,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Mummy Mountain Trail,HARD,14.8 miles,"4,904 feet",Loop,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hecla Lake to Waneka Lake Loop ,EASY,2.9 miles,65 feet,Loop,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
South Creek Trail,MODERATE,3.5 miles,823 feet,Out & Back,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenhardy Cutoff,EASY,9.9 miles,"1,745 feet",Point to Point,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Picayne and Placer Gulches,EASY,8.9 miles,"2,027 feet",Loop,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Teocalli Ridge Loop Trail,HARD,10.9 miles,"2,303 feet",Loop,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brush Creek Lakes,MODERATE,8.1 miles,"1,948 feet",Out & Back,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mandall Lakes Trail (#1121),MODERATE,9.0 miles,"1,440 feet",Out & Back,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hermit Pass,EASY,8.1 miles,"4,412 feet",Point to Point,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Waneka Lake,EASY,1.2 miles,9 feet,Loop,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Village Trail,EASY,3.6 miles,180 feet,Point to Point,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Bross,HARD,3.1 miles,"2,122 feet",Out & Back,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hogback Valley and Codell Loop,MODERATE,1.7 miles,252 feet,Loop,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viewpoint Trail,MODERATE,1.8 miles,495 feet,Out & Back,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snow Mountain Trail,MODERATE,3.9 miles,456 feet,Out & Back,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Longhorn Trail to Shorthorn Trail to Belcher Hill Trail to Sawmill Trail Loop,MODERATE,4.3 miles,830 feet,Loop,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red and Iron Mountains via Intemann Trail,MODERATE,5.7 miles,"1,650 feet",Loop,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
